holiday,temp,rain,snow,weather,year,month,day,hour,minute,second,actual,predicted
7.0,291.55,0.0,0.0,0.0,2017,10,20,11,0,0,5071,3325.4793602546342
7.0,282.7,0.0,0.0,5.0,2016,5,12,4,0,0,916,2539.6871678900497
7.0,267.29,0.0,0.0,1.0,2017,12,22,21,0,0,3096,3897.074536029835
7.0,299.73,0.0,0.0,0.0,2016,6,11,10,0,0,4356,3432.9464849227916
7.0,290.47,0.0,0.0,1.0,2013,9,17,11,0,0,4816,3361.446960547557
7.0,275.14,0.25,0.0,5.0,2015,12,23,6,0,0,4708,2512.2616279566682
7.0,296.43,0.0,0.0,4.0,2017,9,22,7,0,0,6778,2961.237927583199
7.0,294.62,0.0,0.0,0.0,2018,8,13,8,0,0,5642,3105.308004543829
7.0,290.56,0.0,0.0,0.0,2013,5,25,13,0,0,4537,3628.6993681183376
7.0,279.568,0.0,0.0,0.0,2016,10,7,9,0,0,4594,2980.660763881795
7.0,293.81,0.0,0.0,1.0,2015,9,7,22,0,0,1606,4469.542940080395
7.0,298.83,0.0,0.0,0.0,2016,9,11,17,0,0,4405,4054.188828139646
7.0,253.14,0.0,0.0,0.0,2014,2,25,4,0,0,864,2240.6359769146475
7.0,250.77,0.0,0.0,1.0,2014,3,2,0,0,0,1024,1808.7575431668774
7.0,298.63,0.0,0.0,5.0,2014,7,22,5,0,0,3022,2851.2122665261595
7.0,287.39,0.25,0.0,10.0,2016,5,9,20,0,0,2650,4097.254233606935
7.0,276.89,0.0,0.0,0.0,2015,9,30,5,0,0,3021,2555.6348770658406
7.0,293.24,0.0,0.0,0.0,2014,7,16,10,0,0,4738,3340.597968354068
7.0,288.84,0.0,0.0,2.0,2017,4,14,14,0,0,5705,3651.333227780342
7.0,284.35,0.0,0.0,2.0,2017,3,6,10,0,0,4296,3219.999983466878
7.0,285.51,0.0,0.0,1.0,2013,10,5,16,0,0,5134,3772.8799324590036
7.0,270.55,0.0,0.0,1.0,2018,3,18,9,0,0,2776,2911.451314387781
7.0,295.07,0.51,0.0,10.0,2016,7,27,17,0,0,5863,3866.2094859823665
7.0,262.86,0.0,0.0,1.0,2016,1,15,22,0,0,3324,4125.774343350229
7.0,290.79,0.0,0.0,5.0,2015,8,28,8,0,0,5878,2995.069658899676
7.0,288.32,0.25,0.0,4.0,2016,9,25,18,0,0,4255,3924.2130206593574
7.0,286.81,0.0,0.0,1.0,2018,4,21,16,0,0,5027,3812.4822493432875
7.0,252.81,0.0,0.0,1.0,2013,1,22,16,0,0,6331,3422.1773645709472
7.0,278.19,0.0,0.0,0.0,2015,10,14,0,0,0,548,2087.5046957806626
7.0,257.82,0.0,0.0,5.0,2013,12,23,1,0,0,362,1795.2919266238314
7.0,293.43,0.0,0.0,0.0,2015,8,30,22,0,0,1792,4471.172231131535
7.0,277.86,0.0,0.0,1.0,2018,1,26,18,0,0,4811,3919.7966165692487
7.0,280.96,0.0,0.0,4.0,2013,5,23,8,0,0,6092,2943.42020940363
7.0,273.71,0.0,0.0,8.0,2016,1,8,10,0,0,4428,3017.240862026756
7.0,294.23,2.61,0.0,4.0,2015,8,9,15,0,0,4175,3762.793093929773
7.0,268.08,0.0,0.0,5.0,2012,12,18,13,0,0,5433,3132.437034944516
7.0,282.15,0.0,0.0,0.0,2015,11,9,22,0,0,1428,4279.825437855641
7.0,295.72,0.0,0.0,0.0,2017,6,14,10,0,0,4555,3359.3916092503096
7.0,278.02,0.0,0.0,4.0,2013,4,9,0,0,0,539,2150.8683179249856
7.0,257.55,0.0,0.0,3.0,2016,12,14,12,0,0,4944,2867.4886305122127
7.0,290.4,0.76,0.0,2.0,2015,8,18,22,0,0,1820,4409.651502647925
7.0,290.1,1.52,0.0,3.0,2018,8,28,5,0,0,3161,2686.7941236016086
7.0,293.73,0.56,0.0,4.0,2013,9,9,8,0,0,6292,3080.2537651901985
7.0,299.9,0.0,0.0,1.0,2013,8,22,11,0,0,5205,3510.1449390301605
7.0,299.44,0.0,0.0,0.0,2017,7,27,12,0,0,5161,3579.274178610038
7.0,296.53,6.6,0.0,4.0,2013,8,30,6,0,0,5413,2921.292429685007
7.0,286.9,0.0,0.0,0.0,2018,5,21,0,0,0,652,2252.3288157516945
7.0,277.85,0.0,0.0,1.0,2012,12,7,0,0,0,629,2078.3330560101967
7.0,288.86,0.0,0.0,2.0,2017,6,20,4,0,0,826,2638.110599792639
7.0,287.43,0.51,0.0,4.0,2014,5,12,4,0,0,780,2647.462651679587
7.0,278.28,0.0,0.0,1.0,2016,3,7,7,0,0,6860,2864.456628896409
7.0,289.15,0.0,0.0,1.0,2017,5,24,17,0,0,6011,3936.877956020977
7.0,274.59,0.0,0.0,5.0,2017,4,21,7,0,0,6703,2708.648561054677
7.0,274.15,0.0,0.0,8.0,2016,11,22,10,0,0,4070,2848.4596804875328
7.0,277.15,0.0,0.0,1.0,2013,11,17,15,0,0,4345,3524.7346661878873
7.0,287.69,0.98,0.0,4.0,2014,5,10,21,0,0,3024,4311.171971558073
7.0,299.75,0.0,0.0,1.0,2017,9,11,16,0,0,7117,3943.3813388690614
7.0,271.43,0.0,0.0,1.0,2013,11,29,21,0,0,2552,4013.855632673669
7.0,274.62,0.0,0.0,8.0,2017,3,18,0,0,0,1556,2001.0281812564099
7.0,274.51,0.0,0.0,0.0,2018,4,22,3,0,0,465,2378.8791009061024
7.0,275.18,0.0,0.0,1.0,2014,4,14,14,0,0,5044,3502.1922419395487
7.0,256.28,0.0,0.0,8.0,2013,12,23,4,0,0,644,2020.7230608101927
7.0,288.29,0.0,0.0,1.0,2018,5,21,23,0,0,1060,4500.649767420695
7.0,270.46,0.0,0.0,0.0,2018,4,17,4,0,0,898,2422.3840092854625
7.0,263.93,0.0,0.0,0.0,2017,1,30,4,0,0,818,2373.621328772577
7.0,285.43,0.0,0.0,5.0,2017,9,1,4,0,0,853,2514.7838158940976
7.0,281.469,0.0,0.0,0.0,2016,11,1,8,0,0,5467,2901.0463051740408
7.0,290.31,0.51,0.0,4.0,2018,9,20,13,0,0,4459,3447.1842216178193
7.0,298.62,0.0,0.0,1.0,2018,7,22,20,0,0,3135,4325.858073294377
7.0,286.01,0.0,0.0,1.0,2017,11,27,13,0,0,4659,3401.3835291830983
7.0,283.94,0.0,0.0,5.0,2018,5,11,18,0,0,5138,3900.3488739876775
7.0,262.34,0.0,0.0,0.0,2017,1,15,11,0,0,3617,3048.503765471345
7.0,292.44,0.0,0.0,1.0,2018,8,21,13,0,0,4762,3537.8991371937555
7.0,294.87,0.0,0.0,0.0,2014,7,6,1,0,0,711,2497.098103911074
7.0,264.86,0.0,0.0,8.0,2018,2,3,13,0,0,3562,3145.8445049622496
7.0,255.07,0.0,0.0,8.0,2018,2,7,9,0,0,5343,2608.594900362961
7.0,293.42,0.0,0.0,1.0,2014,7,5,6,0,0,1118,2949.6551829436758
7.0,293.64,0.0,0.0,0.0,2015,8,21,23,0,0,1868,4581.05665116489
7.0,269.47,0.0,0.0,1.0,2013,2,12,9,0,0,5011,2977.2524360033276
7.0,293.77,0.0,0.0,4.0,2014,8,4,9,0,0,5100,3187.66149061724
7.0,281.75,0.0,0.0,1.0,2013,5,10,19,0,0,3748,4085.695417378949
7.0,275.02,0.0,0.0,1.0,2017,1,21,0,0,0,1117,2140.027345536113
7.0,292.27,0.0,0.0,0.0,2013,6,14,10,0,0,4639,3356.427045982382
7.0,293.93,0.0,0.0,5.0,2014,7,1,14,0,0,5857,3681.884644948408
7.0,299.13,0.0,0.0,0.0,2016,6,8,15,0,0,5752,3914.8623230508238
7.0,289.82,0.0,0.0,4.0,2013,9,14,16,0,0,4588,3798.0156822273857
7.0,272.12,0.0,0.0,1.0,2012,12,10,14,0,0,4205,3356.740294001538
7.0,256.49,0.0,0.0,1.0,2014,1,2,16,0,0,5415,3484.752497841033
7.0,282.51,0.0,0.0,1.0,2015,11,25,12,0,0,5551,3278.515081937556
7.0,289.82,0.0,0.0,0.0,2013,9,13,19,0,0,4027,4151.087546557395
7.0,293.8,0.0,0.0,4.0,2014,7,11,11,0,0,5177,3391.9748188299127
7.0,284.55,0.0,0.0,1.0,2017,5,30,6,0,0,5710,2790.7808976352535
7.0,295.12,0.0,0.0,0.0,2015,7,8,18,0,0,4523,4144.605804344159
7.0,291.75,0.0,0.0,5.0,2018,5,31,8,0,0,5912,3018.6359750545707
7.0,277.49,0.0,0.0,0.0,2017,3,31,23,0,0,1966,4391.391932712333
7.0,290.39,0.0,0.0,0.0,2013,7,3,0,0,0,705,2349.081713939908
7.0,289.01,0.0,0.0,2.0,2017,8,26,9,0,0,3690,3089.537067742138
7.0,278.01,0.0,0.0,4.0,2015,10,28,12,0,0,4865,3181.119939553959
7.0,287.07,0.0,0.0,2.0,2017,9,26,8,0,0,6261,2947.598953849738
7.0,280.8,0.0,0.0,5.0,2012,12,2,16,0,0,4135,3627.381789316034
7.0,271.88,0.0,0.0,5.0,2016,11,27,0,0,0,969,1879.574654388096
7.0,281.54,0.0,0.0,0.0,2013,4,5,13,0,0,5541,3533.6400381583917
7.0,286.21,0.0,0.0,5.0,2016,5,30,3,0,0,309,2474.859545577099
7.0,290.08,0.0,0.0,10.0,2017,8,3,4,0,0,896,2522.376030543197
7.0,274.51,0.0,0.0,8.0,2013,4,13,18,0,0,4385,3791.258463420658
7.0,285.22,0.0,0.0,1.0,2015,10,6,4,0,0,870,2573.686432123821
7.0,266.69,0.0,0.0,0.0,2017,3,2,22,0,0,1866,4166.03167925643
7.0,291.79,2.03,0.0,4.0,2018,8,24,10,0,0,4539,3188.3982667178825
7.0,250.24,0.0,0.0,1.0,2013,2,1,18,0,0,4053,3585.2820471737505
7.0,292.07,0.0,0.0,5.0,2018,8,17,3,0,0,408,2501.970702786075
7.0,273.17,0.0,0.0,1.0,2012,12,13,11,0,0,5031,3076.433063559947
7.0,273.02,0.0,0.0,0.0,2017,2,12,21,0,0,2208,4166.750003216523
7.0,270.01,0.25,0.0,4.0,2014,3,24,19,0,0,3001,3875.3899523888576
7.0,270.8,0.0,0.0,1.0,2016,2,22,5,0,0,2677,2560.7023569084013
7.0,295.87,0.0,0.0,4.0,2015,7,13,22,0,0,1963,4480.976268969236
7.0,283.46,0.0,0.0,0.0,2016,11,8,10,0,0,4217,3117.9389935224535
7.0,293.18,0.0,0.0,1.0,2013,5,21,16,0,0,6768,3948.7931779098435
7.0,299.07,0.0,0.0,1.0,2015,7,9,15,0,0,5735,3893.8672816313447
7.0,275.7,0.0,0.0,0.0,2014,4,8,23,0,0,1204,4408.511842279793
7.0,273.01,0.0,0.0,1.0,2017,1,24,9,0,0,5033,2985.2074901943597
7.0,293.37,0.3,0.0,4.0,2015,8,7,3,0,0,354,2581.7944527221734
7.0,292.96,0.0,0.0,2.0,2017,6,22,16,0,0,6196,3866.1523297885324
7.0,264.72,0.0,0.0,8.0,2017,3,13,5,0,0,2552,2349.1202999084853
7.0,294.2,0.0,0.0,1.0,2016,9,2,19,0,0,3324,4175.996343953633
7.0,273.48,0.0,0.0,8.0,2016,1,29,21,0,0,2834,4064.864790380834
7.0,300.36,0.0,0.0,4.0,2018,5,28,19,0,0,3145,4235.098972342294
7.0,269.98,0.0,0.0,1.0,2013,3,1,20,0,0,3382,4052.678808830129
7.0,278.87,0.0,0.0,0.0,2016,2,19,21,0,0,3102,4256.858138820851
7.0,276.08,0.0,0.0,2.0,2017,5,1,8,0,0,5933,2877.1439971683612
7.0,258.59,0.0,0.0,3.0,2013,1,14,12,0,0,4509,3095.089014496487
7.0,282.057,0.0,0.0,1.0,2016,10,12,17,0,0,5762,3777.124312035219
7.0,295.59,0.0,0.0,1.0,2016,8,9,7,0,0,6148,3034.9488736207313
7.0,266.07,0.0,0.0,0.0,2018,4,4,11,0,0,4590,3054.2867489102537
7.0,291.3,0.0,0.0,0.0,2014,7,15,21,0,0,2801,4385.967236254259
7.0,299.42,0.0,0.0,3.0,2017,5,13,18,0,0,3999,4166.079773846381
7.0,291.252,0.0,0.0,1.0,2016,10,10,22,0,0,1372,4401.129991566468
7.0,281.55,0.0,0.0,2.0,2017,5,20,6,0,0,1271,2742.40571407284
7.0,293.03,0.0,0.0,4.0,2018,8,20,21,0,0,2240,4283.069957353277
7.0,292.34,0.0,0.0,10.0,2017,6,22,5,0,0,2880,2665.4325772523334
7.0,269.21,0.0,0.0,8.0,2016,2,4,14,0,0,5252,3329.612610038399
7.0,286.02,0.0,0.0,4.0,2017,4,15,22,0,0,3022,4359.483295381298
7.0,271.28,0.0,0.0,0.0,2017,11,3,5,0,0,2715,2445.6881361071682
7.0,270.59,0.0,0.0,1.0,2016,1,6,3,0,0,475,2395.207154860509
7.0,275.55,0.0,0.0,1.0,2016,4,6,0,0,0,656,2126.9085842914283
7.0,289.98,0.0,0.0,0.0,2017,10,8,11,0,0,3973,3314.9378102999617
7.0,298.48,0.0,0.0,0.0,2015,7,18,10,0,0,3882,3403.2359841869184
7.0,250.32,0.0,0.0,0.0,2013,1,2,6,0,0,5366,2446.1647538505604
7.0,276.793,0.0,0.0,1.0,2014,1,23,7,0,0,5859,2882.0688556525456
7.0,254.75,0.0,0.0,0.0,2014,2,25,20,0,0,2827,3824.427251717392
7.0,280.15,0.0,0.0,1.0,2013,11,20,5,0,0,2832,2590.3040892849494
7.0,295.63,0.0,0.0,0.0,2016,8,28,22,0,0,1654,4493.523234584121
7.0,272.82,0.0,0.0,1.0,2018,4,11,3,0,0,374,2350.6786991460103
7.0,279.82,0.0,0.0,0.0,2017,6,1,4,0,0,848,2555.395644278422
7.0,294.43,0.0,0.0,4.0,2016,8,28,11,0,0,4238,3343.81730595939
7.0,274.01,0.0,0.0,1.0,2017,11,18,11,0,0,4517,3040.3073178600607
7.0,253.0,0.0,0.0,0.0,2017,12,25,21,0,0,2404,3700.043572215818
7.0,267.65,0.0,0.0,5.0,2014,1,14,6,0,0,3948,2600.766645811713
7.0,293.22,0.0,0.0,0.0,2017,7,16,3,0,0,486,2622.1045260852916
7.0,267.46,0.0,0.0,5.0,2013,2,26,21,0,0,3406,4044.1279895050284
7.0,287.62,0.0,0.0,0.0,2013,7,24,6,0,0,6168,2872.008351638364
7.0,289.94,0.0,0.0,5.0,2015,8,30,8,0,0,2678,2980.5830744101913
7.0,282.28,0.0,0.0,1.0,2017,4,4,10,0,0,4147,3190.6176501211703
7.0,281.65,0.0,0.0,0.0,2015,10,13,11,0,0,4533,3211.777967760994
7.0,262.55,0.0,0.0,3.0,2018,3,9,8,0,0,5947,2676.594801289135
7.0,290.16,0.0,0.0,0.0,2016,9,8,6,0,0,5589,2857.9208236209197
7.0,293.23,0.0,0.0,0.0,2013,6,1,10,0,0,4694,3383.8867380111005
7.0,283.86,0.0,0.0,0.0,2016,4,13,9,0,0,5483,3133.6222029179953
7.0,275.15,0.0,0.0,4.0,2016,11,30,3,0,0,309,2231.6777333802456
7.0,297.21,0.0,0.0,1.0,2017,5,5,16,0,0,6528,3976.7646938754115
7.0,282.87,0.0,0.0,1.0,2017,9,7,8,0,0,6302,2920.733190349547
7.0,284.71,0.0,0.0,4.0,2016,4,21,5,0,0,2781,2688.2209920916684
7.0,277.91,0.0,0.0,1.0,2012,10,16,9,0,0,5254,2979.709171901195
7.0,292.58,0.0,0.0,1.0,2014,7,19,7,0,0,2163,3020.4322953478186
7.0,289.44,1.02,0.0,4.0,2018,9,5,21,0,0,2532,4230.169911437068
7.0,276.64,0.0,0.0,0.0,2012,11,10,0,0,0,1090,2088.4996071288333
7.0,259.8,0.0,0.0,1.0,2016,1,16,2,0,0,738,2129.696079353933
7.0,288.53,0.0,0.0,0.0,2014,7,18,6,0,0,5573,2879.6430847736956
7.0,276.75,0.0,0.0,8.0,2016,11,18,13,0,0,4409,3183.133427832836
7.0,297.92,0.0,0.0,0.0,2017,8,1,21,0,0,2865,4445.5040399294085
7.0,283.62,0.0,0.0,2.0,2017,3,6,6,0,0,5673,2819.2667830372557
7.0,290.28,1.51,0.0,4.0,2015,8,18,10,0,0,4390,3208.0512668042393
7.0,295.38,0.0,0.0,0.0,2018,7,15,0,0,0,1350,2350.2878895273534
7.0,285.62,0.0,0.0,10.0,2017,9,4,21,0,0,2186,4097.882259311362
7.0,276.31,0.0,0.0,1.0,2013,5,11,5,0,0,562,2639.9407662162557
7.0,273.54,0.0,0.0,1.0,2018,3,22,3,0,0,330,2365.9079120983806
7.0,298.27,0.0,0.0,1.0,2015,9,4,10,0,0,5025,3367.611923290704
7.0,265.7,0.0,0.0,1.0,2014,2,26,16,0,0,5783,3578.4550602500567
7.0,293.21,0.0,0.0,1.0,2018,5,1,16,0,0,6900,3910.588720935084
7.0,284.17,0.0,0.0,1.0,2012,11,18,20,0,0,2702,4125.721383695156
7.0,290.95,0.0,0.0,5.0,2018,6,26,6,0,0,5381,2801.005010561017
7.0,271.15,0.0,0.0,1.0,2018,2,22,15,0,0,6263,3517.259711272629
7.0,303.3,0.0,0.0,1.0,2015,9,5,18,0,0,3665,4220.209383071895
7.0,278.88,0.0,0.0,0.0,2014,5,10,3,0,0,439,2486.5038008398624
7.0,284.79,1.4,0.0,10.0,2016,4,24,22,0,0,1609,4255.0213593342305
7.0,269.74,0.0,0.0,3.0,2012,12,20,9,0,0,4803,2794.3040016853884
7.0,290.32,0.0,0.0,0.0,2013,5,1,2,0,0,283,2577.307633698514
7.0,273.34,0.0,0.0,1.0,2017,11,8,11,0,0,4553,3040.8499254789094
7.0,284.37,0.0,0.0,1.0,2014,4,10,10,0,0,4857,3250.5416389219936
7.0,273.87,0.0,0.0,1.0,2016,2,24,22,0,0,1730,4261.277063751379
7.0,292.15,10.16,0.0,5.0,2016,9,5,4,0,0,278,2622.02048973769
7.0,291.18,0.0,0.0,1.0,2016,6,22,1,0,0,461,2404.1274337119467
7.0,298.0,0.0,0.0,1.0,2016,7,8,16,0,0,5628,3964.9209091775956
7.0,291.48,0.0,0.0,4.0,2018,6,20,1,0,0,406,2342.2378113356535
7.0,289.65,0.0,0.0,4.0,2017,8,26,1,0,0,758,2289.0112081466214
7.0,264.75,0.0,0.0,8.0,2017,1,9,2,0,0,473,2093.2907296682606
7.0,294.27,0.0,0.0,1.0,2016,6,27,20,0,0,2626,4296.92788696042
7.0,273.89,0.0,0.0,0.0,2017,3,21,5,0,0,2703,2593.8223460735353
7.0,295.89,0.0,0.0,1.0,2013,8,20,11,0,0,5151,3453.617919847522
7.0,290.66,0.0,0.0,0.0,2016,9,19,8,0,0,5294,3048.8942201853206
7.0,284.94,0.0,0.0,5.0,2015,11,17,18,0,0,4261,3847.899046481798
7.0,283.38,0.0,0.0,0.0,2016,4,15,6,0,0,5731,2831.9920928736065
7.0,290.35,0.0,0.0,1.0,2018,7,22,7,0,0,1297,2937.3017711457833
7.0,295.24,0.0,0.0,4.0,2014,7,12,16,0,0,4419,3899.565816730774
7.0,288.02,0.0,0.0,0.0,2016,11,6,19,0,0,2620,4064.2852842444445
7.0,282.248,0.0,0.0,1.0,2014,5,15,18,0,0,4746,3978.427626481054
7.0,290.18,0.0,0.0,0.0,2013,8,3,1,0,0,890,2427.4553790714635
7.0,249.91,0.0,0.0,1.0,2013,2,1,7,0,0,6681,2507.777128741265
7.0,296.39,0.0,0.0,1.0,2016,5,5,15,0,0,5947,3879.127919787694
7.0,262.15,0.0,0.0,0.0,2018,4,1,1,0,0,652,2024.9416812833879
7.0,281.46,0.0,0.0,0.0,2014,5,22,4,0,0,781,2609.319958934586
7.0,288.29,0.0,0.0,1.0,2013,5,28,14,0,0,5395,3675.0751604403195
7.0,301.36,0.0,0.0,1.0,2014,7,21,11,0,0,4698,3536.724399494102
7.0,274.95,0.0,0.0,1.0,2016,1,31,0,0,0,1267,2140.5335490446887
7.0,274.23,0.0,0.0,4.0,2016,4,5,13,0,0,4876,3331.7539510034985
7.0,247.15,0.0,0.0,0.0,2014,1,6,19,0,0,1736,3651.566860566869
7.0,286.85,0.0,0.0,1.0,2013,5,2,0,0,0,544,2315.6658016451
7.0,285.28,0.0,0.0,0.0,2017,11,27,23,0,0,955,4380.7554214511
7.0,286.47,0.0,0.0,0.0,2017,5,5,9,0,0,5186,3152.089112431695
7.0,293.65,0.0,0.0,5.0,2018,7,15,3,0,0,435,2543.198422506415
7.0,280.08,0.0,0.0,0.0,2018,5,12,5,0,0,809,2649.5584599809918
7.0,258.51,0.0,0.0,1.0,2013,1,14,19,0,0,2859,3806.280874545617
7.0,261.71,0.0,0.0,8.0,2013,1,4,11,0,0,4787,2979.1330334612285
7.0,268.48,0.0,0.0,0.0,2018,4,7,12,0,0,5298,3183.91818604097
7.0,266.46,0.0,0.0,3.0,2016,12,7,13,0,0,4956,3102.4296584570657
7.0,278.15,0.0,0.0,0.0,2017,11,23,22,0,0,1962,4183.18929489989
7.0,292.56,0.0,0.0,0.0,2013,7,23,23,0,0,1199,4603.006987516987
7.0,289.75,0.0,0.0,1.0,2013,6,19,0,0,0,657,2324.4003583073063
7.0,276.48,0.0,0.0,1.0,2012,10,27,12,0,0,5975,3239.9983299397936
7.0,284.77,0.0,0.0,0.0,2013,10,16,17,0,0,6344,3863.090169389583
7.0,286.51,0.0,0.0,4.0,2017,10,6,18,0,0,4749,3889.4289521473984
7.0,255.15,0.0,0.0,0.0,2018,2,11,0,0,0,1367,1846.9584928138465
7.0,290.22,0.0,0.0,1.0,2016,8,27,21,0,0,2545,4303.1175552520035
7.0,267.49,0.0,0.0,1.0,2013,2,9,20,0,0,2768,4024.1037395723943
7.0,276.15,0.0,0.0,4.0,2017,3,24,4,0,0,818,2466.740032876256
7.0,273.82,0.0,0.0,5.0,2016,12,24,6,0,0,1030,2480.046752318125
7.0,271.58,0.0,0.0,8.0,2017,1,25,23,0,0,1051,4224.406981929213
7.0,274.94,0.0,0.0,5.0,2017,1,21,7,0,0,1868,2761.986157949581
7.0,289.22,0.0,0.0,10.0,2017,6,11,11,0,0,3401,3216.3092229088506
7.0,255.57,0.0,0.0,0.0,2013,12,11,14,0,0,5231,3116.8914710109602
7.0,270.22,0.0,0.0,8.0,2017,12,15,18,0,0,4776,3550.464915114433
7.0,291.14,0.0,0.0,0.0,2013,7,1,23,0,0,1250,4604.9897643192635
7.0,287.38,0.0,0.0,10.0,2013,5,25,22,0,0,2491,4311.161663826188
7.0,295.21,0.0,0.0,0.0,2013,7,30,12,0,0,5353,3561.8126056485635
7.0,283.649,0.0,0.0,0.0,2016,11,1,5,0,0,2707,2640.350232838595
7.0,292.15,0.0,0.0,4.0,2017,6,28,11,0,0,4621,3330.7896656123776
7.0,297.16,0.0,0.0,0.0,2013,8,19,11,0,0,5077,3488.0804021514923
7.0,290.0,0.0,0.0,5.0,2015,7,4,4,0,0,387,2634.3323474190365
7.0,295.1,0.25,0.0,4.0,2018,9,2,6,0,0,1003,2853.1234355367233
7.0,265.61,0.0,0.0,1.0,2012,11,24,20,0,0,2779,3848.3258699817125
7.0,281.0,0.0,0.0,5.0,2017,10,15,1,0,0,904,2126.963346583929
7.0,285.48,0.0,0.0,0.0,2017,4,29,16,0,0,4874,3811.516202945615
7.0,275.48,0.0,0.0,2.0,2017,11,17,10,0,0,4706,2950.4311844670774
7.0,277.58,0.0,0.0,1.0,2014,4,13,15,0,0,4211,3635.8105800905178
7.0,252.77,0.0,0.0,0.0,2014,1,29,4,0,0,771,2247.171054731003
7.0,301.21,0.0,0.0,0.0,2017,7,17,12,0,0,4601,3615.469706591026
7.0,299.15,0.0,0.0,0.0,2013,7,4,11,0,0,3274,3548.7312949664592
7.0,299.48,0.0,0.0,1.0,2017,6,15,13,0,0,4933,3690.9766565813698
7.0,258.96,0.0,0.0,1.0,2014,1,17,3,0,0,395,2237.6286693975126
7.0,297.75,0.0,0.0,2.0,2017,7,18,11,0,0,4482,3436.6184554642896
7.0,285.02,0.0,0.0,5.0,2017,8,12,6,0,0,1474,2708.5349094131634
7.0,291.65,0.0,0.0,5.0,2017,8,26,20,0,0,3150,4156.178841879959
7.0,294.79,0.0,0.0,5.0,2018,8,5,8,0,0,1903,3041.697185550034
7.0,295.36,0.0,0.0,5.0,2018,7,5,5,0,0,2412,2773.5505133440565
7.0,290.16,0.0,0.0,4.0,2017,5,8,20,0,0,2729,4216.101392541623
7.0,262.94,0.0,0.0,8.0,2018,1,2,22,0,0,2785,4012.5472187289342
7.0,291.08,0.0,0.0,0.0,2013,5,17,1,0,0,475,2474.363926488284
7.0,286.65,0.0,0.0,5.0,2014,5,9,0,0,0,630,2234.160366436823
7.0,264.61,0.0,0.0,0.0,2017,2,9,14,0,0,5327,3364.347628401927
7.0,272.63,0.0,0.0,8.0,2013,3,16,6,0,0,1329,2606.563254607787
7.0,273.29,0.0,0.0,0.0,2016,2,16,13,0,0,4784,3398.290669878741
7.0,291.46,2.79,0.0,4.0,2018,8,28,0,0,0,576,2204.3754412354137
7.0,290.55,0.0,0.0,0.0,2015,8,11,23,0,0,1205,4546.238575473759
7.0,271.52,0.0,0.0,0.0,2016,1,5,16,0,0,6487,3692.417888363081
7.0,280.74,0.0,0.0,1.0,2014,4,12,23,0,0,2094,4463.150385268975
7.0,293.996,0.0,0.0,4.0,2016,9,21,14,0,0,4827,3621.1839743260607
7.0,286.39,0.0,0.0,4.0,2015,10,8,15,0,0,5953,3616.782273155557
7.0,270.15,0.0,0.0,5.0,2016,2,2,21,0,0,918,4072.647244126234
7.0,268.72,0.0,0.0,0.0,2014,3,5,16,0,0,6350,3643.0788995212606
7.0,291.42,0.0,0.0,5.0,2018,6,19,6,0,0,5483,2815.105365492589
7.0,295.28,0.0,0.0,1.0,2016,7,30,21,0,0,2892,4390.0282476132925
7.0,276.52,0.0,0.0,1.0,2012,10,9,5,0,0,2678,2576.5649329567495
7.0,274.22,0.0,0.0,1.0,2017,11,30,20,0,0,3106,3908.6264813275593
7.0,289.47,0.0,0.0,5.0,2015,9,25,8,0,0,5805,2962.807295290182
7.0,278.55,0.0,0.0,1.0,2014,3,29,15,0,0,4780,3649.52648176183
7.0,264.55,0.0,0.0,1.0,2018,1,7,7,0,0,1024,2672.261694137371
7.0,274.16,0.0,0.0,8.0,2017,1,30,19,0,0,2772,3866.872739197275
7.0,282.35,0.0,0.0,0.0,2017,4,29,12,0,0,5252,3375.7145562581572
7.0,258.42,0.0,0.0,1.0,2013,1,14,20,0,0,2298,3902.4824448174986
7.0,262.53,0.0,0.0,1.0,2013,1,3,7,0,0,6431,2706.1866817013324
7.0,271.0,0.0,0.0,1.0,2017,11,11,4,0,0,555,2320.9419666719295
7.0,291.94,0.0,0.0,5.0,2018,8,8,0,0,0,643,2216.82054490671
7.0,283.15,0.0,0.0,2.0,2017,5,21,12,0,0,4689,3349.85124539744
7.0,274.43,0.0,0.0,1.0,2013,4,18,2,0,0,264,2328.7622709159914
7.0,257.93,0.0,0.0,8.0,2016,1,11,17,0,0,5310,3466.1825222675616
7.0,252.72,0.0,0.0,0.0,2018,1,4,5,0,0,2757,2322.3421430440394
7.0,260.34,0.25,0.0,4.0,2013,12,8,17,0,0,3257,3422.7833784572576
7.0,271.77,0.0,0.0,1.0,2013,3,30,4,0,0,339,2488.603441181749
7.0,298.08,0.0,0.0,1.0,2018,6,6,20,0,0,3157,4350.574233899122
7.0,267.96,0.0,0.0,8.0,2016,12,6,17,0,0,6232,3441.086367251264
7.0,262.76,0.0,0.0,1.0,2014,1,25,3,0,0,369,2284.887670213091
7.0,285.2,0.0,0.0,5.0,2012,10,25,7,0,0,6036,2822.408310993251
7.0,269.79,0.0,0.0,8.0,2018,2,23,3,0,0,368,2222.0494705197416
7.0,296.16,0.0,0.0,0.0,2017,7,7,1,0,0,452,2479.3293927172926
7.0,289.26,0.0,0.0,4.0,2016,6,3,7,0,0,6459,2936.1878177722137
7.0,286.75,0.0,0.0,4.0,2012,10,23,13,0,0,4945,3447.0951889531716
